word,category,meanHappiness,meanAnger,meanSadness,meanFear,meanDisgust
śnić,U,4.769231,1.7692307,1.8846154,3.0769231,1.3846154
orzechowy,U,4.3461537,1.1538461,1.0769231,1.2307693,1.1153846
przewidywać,U,3.5769231,1.7307693,1.7307693,2.6153846,1.0384616
skarżyć,U,1.4230769,4.5,3.3846154,3.6153846,3.5
obracać,U,2.4615386,1.9615384,1.6153846,1.7307693,1.7307693
Tatry,U,4.8846154,1.3076923,1.8076923,2.2307692,1.1923077
zdyscyplinowany,U,3.7692308,2.1538463,1.7692307,2.1538463,1.9615384
duchowny,U,2.4615386,2.4615386,2.0769231,2.1538463,2.3461537
dokuczliwy,U,1.3076923,4.1923075,3.3461537,3.0769231,2.9615386
nagi,U,3.1538463,1.9615384,2.1923077,2.6538463,2.1153846
kraść,U,1.5,4.3846154,4.0384617,3.8846154,3.8076923
ofiarować,U,4.3076925,1.2307693,1.7692307,1.8076923,1.2307693
tulipan,U,4.6538463,1.2307693,1.5769231,1.3076923,1.2307693
ciotka,U,2.8846154,2.0769231,1.9615384,1.7307693,1.8846154
pedał,U,1.6153846,3.4230769,2.6923077,2.1153846,3.0769231
sportowy,U,3.6923077,1.7692307,1.3076923,1.7692307,1.2307693
cierpieć,U,1.1923077,4.1153846,5.6923075,5.1538463,3.2307692
wiązać,U,2.7692308,1.9615384,2.0384614,2.7307692,1.7692307
płatność,U,2.3076923,3,2.7692308,2.8076923,2.1923077
państwo,U,2.5,2.3461537,2.4615386,2.3461537,2.0384614
dama,U,4.423077,1.5769231,1.6538461,1.6923077,1.7307693
zadanie,U,2.1538463,2.5,2,2.6923077,1.3846154
nieżywy,U,1.1153846,3.1923077,5.6923075,5.3461537,3.6923077
odkrywać,U,4.230769,1.2692307,1.3461539,2.6538463,1.1923077
klasa,U,3.4615386,1.9615384,1.9615384,2.0769231,1.5
nuklearny,U,1.6538461,2.8076923,3,4.6153846,2.7692308
kiełbasa,U,2.7307692,1.7307693,1.6153846,1.4230769,2.1153846
rozdzielać,U,1.8076923,2.7692308,3.2307692,3.0384614,2.1923077
relacjonować,U,3.0384614,1.6153846,1.4615384,2.0384614,1.5
energiczny,U,5,2,1.3461539,1.6538461,1.3076923
karnawałowy,U,4.8076925,1.2692307,1.4230769,1.3076923,1.2692307
pokrzepiony,U,4.3461537,1.2307693,1.5384616,1.5769231,1.2307693
czarownica,U,2.4230769,2.0384614,2.3076923,3.0769231,2.7692308
mdłości,U,1.1923077,3,3.5,4.3076925,4.6538463
Madonna,U,3.3846154,1.7692307,1.7307693,1.5769231,1.4230769
lilia,U,4.6538463,1.0769231,2.1153846,1.5,1.4230769
ranny,U,1.1923077,3.1153846,5.076923,4.9615383,2.3846154
chłopięcy,U,3.3846154,1.6153846,2.1538463,1.5769231,1.5384616
komiczny,U,4.5384617,2.1538463,2.0769231,1.6538461,1.4615384
wieszać,U,1.5769231,2.8846154,4.076923,4.5384617,3.1538463
strach,U,1.1923077,3.7692308,4.230769,6.1538463,3.2307692
wyzwolony,U,5.3846154,1.0769231,1.2307693,1.9615384,1.2692307
dziurawy,U,1.4230769,3.6923077,3.4615386,2.5,2.8846154
księżniczka,U,5,1.6538461,1.7307693,1.5384616,1.3846154
ustawa,U,1.8461539,2.6153846,2.2307692,2.7692308,2.3846154
zamysł,U,3.5769231,1.6538461,1.7692307,2.1153846,1.6923077
wada,U,1.3076923,4,3.8076923,3.1153846,2.1538463
przyzwoity,U,3.9230769,1.3846154,1.5384616,1.5384616,1.4230769
przychodzić,U,3.5384614,1.6923077,1.8461539,2.1923077,1.3846154
przemieszczenie,U,2.0769231,1.8461539,2.1538463,2.8076923,2.1153846
nieszczęście,U,1.2307693,4.4615383,5.5384617,4.8846154,2.7307692
odlatywać,U,4.576923,1.3461539,1.5384616,2.0384614,1.1153846
ochrona,U,4.0384617,1.9230769,1.5,2.3461537,1.8076923
utrudniać,U,1.1923077,4.5,4.076923,3.5384614,2.9615386
por,U,2.5384614,1.3461539,1.5384616,1.1923077,2.0384614
odizolowany,U,1.1153846,3,4.6538463,4.230769,2.7307692
rozszerzać,U,2.9615386,1.8461539,1.8461539,2.5,1.8076923
biurowy,U,2.2307692,1.9230769,2.1153846,2.2307692,2.3846154
impreza,U,4.923077,1.4615384,1.7307693,2.4615386,1.8461539
kształtujący,U,3.8076923,1.5769231,1.5,1.7692307,1.2692307
kaczka,U,3.1538463,1.3461539,1.3076923,1.3461539,1.6923077
dech,U,2.3846154,1.4615384,2.1153846,2.4615386,1.3461539
tyran,U,1.3461539,5.576923,4.4615383,5.3461537,4.5
rolniczy,U,2.3076923,1.6153846,1.5,1.5769231,1.9615384
poetycki,U,4.1538463,1.6538461,2.4230769,1.6153846,1.3076923
hotelowy,U,3.7307692,1.4230769,1.5384616,1.5384616,1.5
urojenie,U,1.6923077,3.0769231,3.7307692,4.6923075,2.9615386
Ameryka,U,4.269231,1.6538461,1.6923077,2.2692308,1.8076923
idylla,U,5.1153846,1.2307693,1.5,1.4230769,1.2307693
zakłopotany,U,1.3461539,2.8461537,3.6923077,3.7692308,2.1923077
pigułka,U,2.1538463,2.6923077,2.6538463,3.6923077,2.7307692
posag,U,3.9230769,1.5384616,1.7692307,1.7692307,1.6538461
willa,U,5.1538463,1.5,1.7692307,1.5769231,1.3076923
badacz,U,3.0769231,1.7692307,1.3846154,1.8076923,1.2692307
niedozwolony,U,1.5384616,3.6923077,2.8461537,3.2692308,1.8461539
klejnot,U,4.9615383,1.3076923,1.5384616,1.4615384,1.1153846
osobliwy,U,2.8846154,1.6153846,1.6153846,2.0769231,1.4615384
plon,U,3.6923077,1.4615384,1.5,1.9615384,1.4230769
konto,U,3.0384614,1.9615384,1.5384616,2.5769231,1.1923077
maść,U,2.3076923,1.6923077,1.8076923,1.8846154,2.2307692
małżeński,U,4.730769,1.7307693,2,2.1153846,1.3076923
rozmawiać,U,4.6538463,1.6923077,1.6153846,1.9230769,1.4230769
fajka,U,3,1.6923077,1.8846154,1.9615384,2.3076923
otrzymywać,U,4.923077,1.2692307,1.4230769,1.8076923,1.1923077
zmusić,U,1.0384616,4.423077,3.5384614,4.5384617,3.6923077
liczyć,U,2.8846154,1.9230769,1.5384616,2.0384614,1.5
kawa,U,4.3461537,1.2692307,1.3846154,1.3461539,1.5384616
syn,U,4.769231,1.5,1.5384616,2.1538463,1.1923077
mydło,U,3.4615386,1.4615384,1.5384616,1.3461539,1.7307693
palarnia,U,2.1153846,3.1923077,2.3076923,2.5384614,4.230769
erotyczny,U,4.576923,1.7307693,2,2.2692308,1.6538461
byczy,U,3,2,1.5384616,2.3076923,1.8461539
lotto,U,4.1153846,2.3461537,2,1.7307693,1.8076923
cenić,U,4.3461537,1.3076923,1.4230769,1.6538461,1.3076923
lista,U,2.3076923,1.6538461,1.5,2.2692308,1.4615384
małżonek,U,5.269231,1.8846154,2,2.0384614,1.5769231
obrączka,U,4.923077,1.4230769,1.6153846,2.5,1.3461539
środek,U,2.7307692,1.6923077,1.9230769,1.8461539,1.7307693
odwracać,U,1.5384616,2.2307692,2.5384614,2.6923077,1.7307693
poślubić,U,5.5,1.4615384,1.7692307,2.6538463,1.1538461
strzała,U,2.6153846,2.2692308,2.3846154,2.7307692,1.6923077
waśń,U,1.2307693,3.1153846,3.0769231,3,2.1538463
kotwica,U,3.1538463,1.3461539,1.8076923,2.0769231,1.6538461
brylantowy,U,4.769231,1.2307693,1.3846154,1.7307693,1.1923077
konflikt,U,1.1538461,4.5384617,4.769231,4.6538463,3.3846154
łaciński,U,2.2692308,1.6923077,1.7307693,1.4615384,1.6153846
sądownictwo,U,1.5769231,3.1538463,3.4230769,4.3076925,3
zawodzić,U,1.1923077,4.9615383,5.269231,4.3846154,3.5769231
słabość,U,1.1923077,4.076923,4.6153846,4.1923075,3.3461537
należeć,U,3.5384614,1.8076923,1.9615384,2.5384614,1.6153846
mgła,U,1.8076923,2.1923077,3.3076923,3.3461537,2
policzek,U,2.7692308,3.2307692,2.9230769,2.8461537,2.2307692
niewolnica,U,1.5769231,4.6923075,5,4.576923,4.076923
kąpielowy,U,3.4230769,1.3461539,1.6153846,1.5384616,1.3846154
drobny,U,3.1538463,1.4230769,1.7692307,1.6923077,1.3461539
wnuk,U,4.6538463,1.3846154,1.3846154,1.6538461,1.3076923
szpikować,U,1.3846154,2.4615386,2.5769231,3.8076923,3.1538463
rozbudowywać,U,4.1538463,1.3076923,1.3461539,2.5769231,1.2692307
negatywny,U,1.3076923,4.1538463,4.269231,3.6538463,3.3076923
kukiełka,U,2.2307692,2.3846154,2.4615386,2.2692308,2.3461537
literatura,U,3.7692308,1.5,1.8846154,1.5769231,1.6153846
ocenzurowany,U,1.2692307,3.2692308,2.8461537,2.4615386,3.1538463
mężczyzna,U,4.6538463,2.5384614,2.9615386,2.8076923,1.4615384
przemoc,U,1.2307693,5.576923,5.3461537,5.5384617,5.269231
konstytucja,U,2.9615386,1.7307693,1.7692307,2.0769231,1.5
kompromitujący,U,1.1153846,4.6923075,4.9615383,4.6923075,4.230769
barbarzyńca,U,1.4615384,4.1923075,3.5,4.6923075,4.0384617
waniliowy,U,4.230769,1.1538461,1.6153846,1.0769231,1.5
zakładnik,U,1.0769231,4.0384617,4.5384617,5.576923,3.6923077
weselny,U,4.8846154,1.5,1.6538461,2.3461537,1.5769231
sofa,U,3.9230769,1.3461539,1.2692307,1.2307693,1.1923077
nieprzystępny,U,1.2307693,3.4230769,3.2692308,3.2307692,2.2307692
obdarty,U,1.0769231,2.6923077,3.8461537,3.0384614,3.6153846
wartościowy,U,4.8461537,1.3076923,1.2692307,1.5769231,1.1923077
granica,U,2.4615386,2.6923077,3.1923077,3.5384614,2.1153846
tron,U,3.8461537,1.9230769,1.6153846,2.3076923,1.6153846
szczegółowy,U,2.5384614,2.2307692,1.4615384,2.1923077,1.5769231
krzyczeć,U,1.8461539,4.5,3.4615386,4.5384617,2.7307692
lampa,U,3.5384614,1.5769231,1.6153846,1.7307693,1.3461539
przebaczyć,U,4.769231,1.7692307,2.5384614,2.5384614,1.5384616
blask,U,4.6538463,1.3076923,1.5,1.5384616,1.1923077
głupi,U,1.8076923,3.5769231,3.3076923,2.7307692,2.6538463
krucyfiks,U,1.6923077,2.1153846,2.9615386,3.3076923,2.2692308
tortura,U,1.3076923,4.6153846,4.8076925,5.8846154,5.1153846
brud,U,1.5,3.8846154,3.0769231,2.8461537,4.9615383
kopia,U,1.7692307,2.4230769,1.8461539,1.8076923,1.8076923
krzywdzić,U,1.3461539,5.6153846,5.3461537,5.076923,4.3846154
wykwintny,U,4.9615383,1.3846154,1.3076923,1.5,1.1153846
luksusowy,U,5.269231,1.8846154,1.7692307,1.5384616,1.6923077
samolot,U,4.1923075,1.3076923,1.4615384,2.9230769,1.3076923
zostawać,U,3.1923077,1.6923077,2.2307692,2.5384614,1.5
pokój,U,4.769231,1.4230769,1.5769231,1.5769231,1.3461539
lekkomyślność,U,1.6923077,3.7692308,3.2307692,3.1923077,2.3846154
aplauz,U,5.1153846,1.6153846,1.5,1.8076923,1.6153846
pycha,U,1.4615384,3.7692308,3.0769231,3,4.1923075
wyruszać,U,4.5384617,1.4615384,1.7307693,2.8076923,1.3461539
oszustwo,U,1.0384616,4.9615383,4.5384617,4.423077,4.923077
jazz,U,3.3461537,1.6153846,1.9230769,1.3846154,1.4615384
satysfakcjonować,U,5,1.5384616,1.5,1.9615384,1.5769231
pazur,U,2.0384614,2.1538463,1.9615384,2.7692308,2.7307692
klej,U,2.1538463,1.8461539,1.4230769,2.0384614,2.0769231
wykończyć,U,1.9615384,3.1538463,3.5,3.4615386,2.7307692
bluzka,U,3.2307692,1.3846154,1.3846154,1.4615384,1.2307693
przypominać,U,2.7692308,2.5,1.8461539,1.9230769,1.4615384
kawowy,U,4.076923,1.3846154,1.1538461,1.0769231,1.3461539
monogamiczny,U,3.9615386,1.5769231,1.5769231,2,1.3076923
poronić,U,1.2692307,4.5,5.8846154,5.269231,3.5
zatarg,U,1.3461539,3.7307692,3.4230769,3.8461537,2.4230769
bezkonfliktowy,U,4.4615383,1.4615384,1.6538461,1.7692307,1.3461539
bankructwo,U,1,4.8846154,4.8076925,5.4615383,3.3076923
odsetki,U,2.8076923,2.8461537,2.7692308,3.2692308,2.3076923
centralny,U,2.0384614,1.8846154,1.9615384,2.1923077,2.2307692
rozbój,U,1.3076923,4.269231,3.2692308,4.8076925,3.7307692
mit,U,2.3076923,2.0384614,2.2692308,1.8846154,1.5769231
administracja,U,1.7307693,3.3846154,2.1923077,2.5769231,2.6538463
pistolet,U,1.7692307,3.2307692,3.1538463,4.8076925,3.3076923
zwiększenie,U,3.8846154,1.5,1.3846154,1.9615384,1.1923077
wspomnienie,U,4.3846154,2.0384614,3.6153846,2.4615386,1.6923077
spisek,U,1.2307693,3.8076923,3.3846154,4.3846154,3.7307692
dążyć,U,4.0384617,1.5769231,1.6153846,2.5,1.2307693
zakon,U,1.7692307,2.0384614,2.6538463,2.7692308,2.1538463
milion,U,5.1538463,1.2692307,1.5,1.8076923,1.2692307
ostrożny,U,3.0769231,1.6923077,1.7307693,2.5769231,1.4230769
szczepić,U,1.8076923,2.0384614,2.0769231,2.9230769,2.2692308
altruistyczny,U,3.4230769,1.6538461,1.7692307,1.6923077,1.4230769
pogrzebać,U,1.0769231,3.5384614,5.4615383,4.923077,3.6923077
wydatek,U,1.8846154,3.6923077,3.5,3.3461537,2.3461537
pacjent,U,1.2692307,2.8076923,3.5769231,3.9230769,2.6923077
godzina,U,2.2307692,2.1538463,1.9230769,2.7307692,1.3846154
piekło,U,1.3846154,3.3076923,4,5.576923,4.230769
kucyk,U,4.269231,1.5,1.5769231,1.5384616,1.3846154
wzór,U,4.076923,1.6153846,1.3076923,2.0384614,1.5384616
uważny,U,3.3076923,1.4230769,1.4615384,1.5384616,1.3461539
palić,U,2.3846154,3.5769231,2.8846154,2.6538463,3.7692308
owdowieć,U,1.0769231,3.7307692,5.769231,4.730769,2.4230769
konać,U,1.4615384,3.1538463,4.8846154,4.769231,3.3461537
knajpa,U,3.8076923,1.4615384,1.5384616,2.0384614,1.9230769
zazdrościć,U,1.3076923,4.6538463,4.269231,3.6923077,3.1153846
działalność,U,3.5769231,1.8461539,1.7307693,2.5769231,1.3846154
szukać,U,2.8846154,2.9615386,2.3846154,2.9615386,1.5769231
polityka,U,1.8076923,4.1538463,3.0384614,3.2692308,4.3461537
popielaty,U,1.9230769,1.4615384,2.5769231,1.8846154,1.8846154
para,U,5.423077,1.4230769,1.8461539,1.8076923,1.1153846
rycerski,U,4,1.7307693,1.6538461,1.5,1.0769231
stadium,U,1.6153846,2.1923077,2.5,2.6538463,1.6538461
upalny,U,4.1923075,2.3461537,1.3846154,1.5,1.7692307
areszt,U,1.3076923,3.7692308,4.076923,4.730769,2.9615386
skórka,U,1.6538461,1.7692307,1.5,1.9230769,2.2307692
piłka,U,4.076923,1.6153846,1.5384616,1.6153846,1.2692307
kreatywny,U,5,1.6923077,1.5,1.8076923,1.1923077
naiwny,U,1.6153846,3.4230769,4.1153846,3.5,2.7692308
safari,U,4.6538463,1.3076923,1.4230769,2.6538463,1.3846154
nagrywać,U,3.0384614,2.6538463,1.8076923,3.4230769,2.0384614
półżywy,U,1.2692307,2.3461537,3.9615386,4.3461537,2.5384614
ocena,U,2.8846154,3,2.7307692,4.0384617,1.9230769
domostwo,U,4.9615383,1.3846154,1.6153846,1.6538461,1.3461539
zaraza,U,1,3.0769231,3.5769231,4.9615383,4.923077
weranda,U,3.8846154,1.2692307,1.3461539,1.0384616,1.3461539
kryminał,U,2.3076923,2.2692308,2.4615386,3.5,2.0769231
sąsiedzki,U,3.7692308,1.7307693,1.4230769,1.4615384,1.3076923
nagana,U,1.2692307,3.4230769,3.7307692,3.7692308,1.7692307
heteroseksualny,U,3.5769231,1.5384616,1.2692307,1.5,1.6153846
laboratoryjny,U,2.8076923,1.1923077,1.3846154,2.4615386,1.7692307
dokument,U,2.5,1.8076923,1.4615384,2.3461537,1.5
świąteczny,U,4.8846154,1.6153846,1.8846154,1.8076923,1.5769231
wątły,U,1.5769231,2.1538463,2.7307692,2.4615386,2.5769231
potop,U,1.7307693,2.8076923,3.9615386,4.1538463,2.0384614
agresywny,U,1.3846154,4.5,3.7307692,4.9615383,3.7692308
walizka,U,3.3846154,1.6153846,1.8461539,1.8076923,1.1538461
dziarski,U,3.8076923,1.7307693,1.1923077,1.4230769,1.2307693
latać,U,5.3461537,1.2692307,1.5384616,2.8846154,1.1538461
katusze,U,1.0769231,3.6923077,4.269231,4.6923075,3.8461537
pobożny,U,3.0384614,2.6538463,2.1153846,1.8461539,1.8846154
cnota,U,4.1538463,1.7307693,1.7692307,2.0769231,1.4615384
przełomowy,U,5.1538463,1.1153846,1.1923077,2.4615386,1.1538461
chciwość,U,1.1538461,4.3461537,3.6538463,3.1153846,3.8846154
sowa,U,3.5384614,1.2692307,1.7307693,2.5,1.4615384
mleczny,U,3.3461537,1.8076923,1.5384616,1.6538461,1.7307693
ząb,U,2.3076923,1.9230769,2.1153846,3,1.9615384
walc,U,4.1923075,1.5384616,2.0769231,2.0769231,1.5384616
leżanka,U,4.1153846,1.3846154,1.8076923,1.6538461,1.3846154
wspominać,U,4.3846154,2.0384614,4.0384617,1.8846154,1.3461539
rozkład,U,1.7692307,1.8076923,2,2.6153846,2.8076923
stronić,U,1.7307693,2.4615386,2.5384614,2.5769231,1.8461539
naród,U,3.8461537,2.0769231,2.3461537,1.7692307,1.4230769
zbiorowy,U,2.8076923,1.7692307,1.4230769,2.1923077,1.4615384
bikini,U,4.423077,1.2692307,1.7307693,1.5769231,1.5384616
gest,U,4.076923,1.6153846,1.3461539,1.7692307,1.6153846
gromadzić,U,3.3461537,1.8461539,2.0384614,1.6153846,1.6538461
powietrze,U,5.1153846,1.1923077,1.5769231,1.5384616,1.2307693
propagandowy,U,1.5769231,3.3461537,2.8846154,2.9615386,3.3461537
ogórek,U,3.2692308,1.3846154,1.5384616,1.3461539,1.4615384
kredyt,U,1.4615384,3.7307692,3.5769231,4.3076925,3.0769231
orzeł,U,4.0384617,1.2692307,1.6923077,2,1.2307693
reputacja,U,3.6153846,1.8846154,1.4615384,2.1923077,1.5
monotonny,U,1.2692307,3.5384614,3.7307692,2.7692308,2.5384614
welon,U,4.1538463,1.6923077,2,2.2692308,1.3846154
gadzi,U,1.9230769,1.8461539,1.6538461,2.6153846,2.9615386
flet,U,3.1153846,1.7307693,1.8461539,1.2692307,1.3461539
zakonnica,U,2.1153846,1.7307693,2.4615386,1.8076923,1.4615384
gratisowy,U,4.4615383,1.8076923,1.3076923,1.6153846,1.6153846
powstawać,U,4.5,1.6538461,1.6923077,1.8076923,1.2307693
szubienica,U,1.2307693,3.6923077,5.1538463,5.230769,3.9230769
umyślny,U,2.0384614,3.0384614,2.2692308,2.5384614,2
pięść,U,1.7692307,4.3076925,3.3076923,3.6153846,2.3076923
niewolniczy,U,1.2692307,4.730769,4.8076925,4.3076925,3.9615386
rzeczywistość,U,3.9230769,2.2307692,3,3.0769231,1.4615384
bandyta,U,1.1538461,4.9615383,3.6153846,5.1923075,4.4615383
siostrzenica,U,3.8076923,1.7692307,1.4230769,1.4615384,1.1923077
zagadywać,U,3.1923077,2.4230769,1.5384616,2.3461537,1.7692307
srebrzysty,U,4.1923075,1.4615384,1.6923077,1.4230769,1.2692307
park,U,5.076923,1.0769231,1.8076923,1.7692307,1.0769231
organy,U,3.2307692,1.7307693,2.3461537,2.5384614,2.3846154
horoskop,U,1.6538461,2.6923077,2.2307692,2.1153846,2.7307692
sztanga,U,2.6153846,2.0384614,1.3846154,2.0384614,1.5384616
nieruchomy,U,1.6923077,2.3076923,2.5769231,3,1.6923077
kończyć,U,3.3076923,2.1923077,3.5384614,3.5384614,1.2692307
pędzić,U,3.0384614,2.5384614,1.5769231,2.8076923,1.5384616
lustro,U,3.2307692,2.1538463,2.1923077,2.0769231,1.6153846
dyskutować,U,3.9230769,2.4230769,1.5,2,1.3846154
wilgotny,U,2.2307692,2.5384614,1.9230769,2.0769231,3.0384614
izdebka,U,2.3461537,1.8461539,2.3076923,2.0384614,1.7692307
spaliny,U,2.0384614,2.9615386,2.5769231,2.6153846,3.8076923
zgłoszenie,U,2.3461537,1.7307693,1.5769231,2.3846154,1.5
pokusa,U,3.4615386,2.2307692,1.8461539,3.3076923,1.8461539
orgia,U,2.8846154,1.7307693,1.7692307,2.2307692,3.0384614
płynny,U,3.2307692,1.4615384,1.5384616,1.5769231,1.6538461
tracić,U,1.1923077,4.230769,5.076923,5.1538463,1.6923077
uznawać,U,3.8076923,1.5,1.5,1.6153846,1.3461539
zabić,U,1.1538461,5,5.3461537,5.923077,5
jacht,U,4.230769,1.4230769,1.4615384,2.1538463,1.2307693
nieład,U,1.6923077,4,2.7692308,2.8461537,3.1923077
uzdrowienie,U,5.3461537,1.3461539,1.4615384,2.0769231,1.0769231
jałmużna,U,1.8076923,2.8846154,3,2,2.8846154
czynność,U,2.9230769,1.6923077,1.4230769,1.6538461,1.4230769
ludobójstwo,U,1.0754716,5.283019,5.6226416,5.4716983,5.6226416
magiczny,U,4.9615383,1.2307693,1.3076923,2.0769231,1.3076923
skandal,U,1.4230769,3.4230769,2.6153846,2.3846154,3.4615386
oddziaływanie,U,2.8461537,1.7307693,1.3846154,1.8461539,1.3461539
lis,U,3.2692308,1.9615384,1.3846154,2.5,1.6538461
bezradny,U,1.1153846,4.3076925,4.6923075,4.1153846,2.3846154
objawienie,U,3.6538463,1.7692307,1.3076923,2.4615386,1.5
wdzięk,U,5.1153846,1.4615384,1.4230769,1.5769231,1.3076923
Koran,U,1.9230769,2,1.8076923,2.6538463,1.9230769
szafa,U,2.9230769,1.3461539,1.5,1.7692307,1.4230769
mamusia,U,5.3076925,2.1923077,1.8461539,1.2692307,1.1923077
dojrzały,U,4.3461537,1.6538461,1.8076923,2,1.4230769
anormalny,U,2.1153846,2.1538463,2.7307692,3.5769231,2.7692308
partner,U,5.3461537,2.1538463,1.9615384,2.4230769,1.2307693
świątynia,U,3.4230769,1.5769231,1.9230769,1.9615384,1.4230769
szafirowy,U,4.576923,1.1153846,1.5,1.2307693,1.1538461
warkocz,U,3.6538463,1.4230769,1.1538461,1.2307693,1.3076923
użądlić,U,1.1538461,4.3076925,2.6923077,4.3846154,3.5769231
zgon,U,1.1538461,3.8461537,6.1538463,5.5,3.2307692
port,U,4.076923,1.1923077,1.9615384,1.5,1.1538461
walka,U,2.5,3.8846154,3.1923077,3.8461537,2.4615386
panda,U,4.8461537,1.2307693,1.7692307,1.3846154,1.3076923
szejk,U,3.0384614,2.0384614,1.6153846,2.6153846,1.7692307
święto,U,5,1.6153846,1.6923077,1.6153846,1.4230769
krata,U,1.3846154,3,3.3846154,4.076923,2.8076923
samotność,U,1.1153846,2.9615386,5.8076925,5.3846154,2.4615386
głaz,U,1.9230769,1.5384616,1.9615384,2.2307692,1.3076923
nurkować,U,4.230769,1.1538461,1.3076923,2.9615386,1.3461539
charakter,U,3.8461537,2.0769231,1.4230769,1.8846154,1.5384616
misja,U,3.9615386,1.7692307,1.5384616,2.7692308,1.3076923
załamanie,U,1.4615384,2.9615386,5.269231,4.5,2.5769231
sławny,U,4.0384617,1.8461539,1.6923077,1.6923077,2.0384614
skorpion,U,2.2307692,2.4615386,1.9615384,4.3461537,3.6538463
zabójstwo,U,1.0769231,4.769231,5.076923,5.6538463,4.8461537
rzeczowy,U,3.8846154,1.5769231,1.5,1.4615384,1.2692307
świat,U,4.923077,2.5384614,2.8461537,3.1538463,1.8846154
satyryczny,U,4.769231,1.8076923,1.4230769,1.4230769,1.6153846
kneblować,U,1.3076923,4.3846154,3.5,5.1153846,3.8076923
podatek,U,1.3846154,4.1153846,3.8461537,3.2692308,3.5
doradzać,U,4.1153846,1.7307693,1.4230769,1.9230769,1.3461539
bocian,U,4.3846154,1.0769231,1.3076923,1.4230769,1.2692307
diabeł,U,1.8846154,3,2.8846154,3.8846154,3.0769231
tytoniowy,U,1.8846154,2.9615386,3.0384614,2.5769231,3.6153846
gród,U,3.1153846,1.2692307,1.5,1.6538461,1.1923077
straż,U,2.4230769,2,1.5769231,2.3846154,1.6538461
kierować,U,4.5,1.6923077,1.6538461,2.5769231,1.3076923
bakteria,U,1.6153846,2.5769231,2.3846154,4.3076925,4.1923075
kierownik,U,2.7692308,2.8076923,2.4230769,3.0384614,2.1538463
produkt,U,2.6923077,1.8461539,1.5,1.5769231,1.6538461
rynek,U,3,1.6923077,1.5384616,1.6923077,1.4615384
dręczyć,U,1.2307693,5.0384617,4.3846154,4.3846154,4.076923
dźwięk,U,5,2.3461537,1.9230769,1.8461539,1.3846154
dzieło,U,4.5384617,1.3461539,1.1923077,1.4615384,1.3461539
zmarły,U,1.1538461,3.5384614,6.3461537,4.6923075,2.5
ganić,U,1.6538461,3.5769231,3.2307692,3.5384614,2.1923077
zdradzić,U,1.1923077,5.423077,5.6923075,4.8076925,5.3076925
cham,U,1.1153846,5.230769,3.3076923,3.2692308,5
działka,U,4.3076925,2.0384614,2.1538463,1.8461539,1.3461539
szef,U,2.5,3.5384614,2.2307692,3.3461537,1.9230769
zwlekać,U,1.4615384,3.9615386,3.0769231,3.4615386,2.3846154
biesiada,U,5,1.8846154,1.3846154,1.8461539,1.6923077
wrzosowy,U,4.1923075,1.3461539,1.4615384,1.3846154,1.1538461
szansa,U,5.5384617,1.5769231,1.4615384,2.6153846,1.0769231
tyfus,U,1.1923077,2.8076923,4.269231,4.923077,4.9615383
zakończyć,U,3.2307692,2.7692308,4.1153846,3.5,1.5384616
paprykowy,U,4.1923075,1.4615384,1.2692307,1.4615384,1.3461539
złoto,U,4.6923075,1.6538461,1.6153846,1.5384616,1.3461539
kolega,U,4.9615383,1.6153846,1.4230769,1.5,1.1923077
członek,U,3.0769231,1.4230769,1.5,1.7307693,2.3076923
wstrząsnąć,U,2.1923077,3,3.0384614,3.8461537,2.5
mimika,U,3.1538463,2.0769231,1.7692307,1.8461539,1.6923077
importować,U,2.8076923,1.7692307,1.4615384,1.9615384,1.4615384
zbrodnia,U,1.0384616,4.3076925,4.3076925,4.923077,4.8846154
nerka,U,2.0769231,1.5384616,2.1538463,2.6538463,2.2692308
siedzieć,U,2.7692308,2.1538463,2.1153846,1.5769231,1.8076923
motocykl,U,3.6153846,1.8076923,1.6153846,3.2307692,1.6923077
krok,U,3.5384614,1.4230769,1.3846154,1.9615384,1.1923077
oklaskiwać,U,4.730769,1.3846154,1.3461539,1.3846154,1.3461539
skąpić,U,1.4230769,3.6153846,2.7692308,2.4230769,3.1153846
wieczór,U,4.8076925,1.5,1.8846154,1.9230769,1.1923077
mewa,U,3.6923077,1.8461539,2,1.4230769,1.4615384
ukłucie,U,1.3461539,3.1923077,2.9615386,4,3.0769231
zwyrodnialec,U,1.2307693,4.9615383,3.2307692,4.5384617,5.3461537
pałać,U,3.7692308,1.6153846,1.5,1.5,1.3461539
bliskość,U,5.8461537,1.5,2.0769231,2.2307692,1.2692307
strój,U,3.3846154,1.6538461,1.3461539,1.7692307,1.5384616
prośba,U,2.9615386,2.1923077,1.8846154,2.8461537,1.7692307
napotykać,U,3.3846154,1.6538461,1.5769231,2.1538463,1.3076923
bezcześcić,U,1.1538461,4.923077,4.230769,3.5769231,4.5
partia,U,1.6538461,3.6538463,2.6538463,2.6153846,3.3076923
przyznawać,U,2.6538463,1.7307693,2,2.5769231,1.5
kandydat,U,3.1153846,1.8461539,1.5384616,1.9230769,1.4230769
sęp,U,1.6923077,4.1153846,2.5384614,3.1538463,3.9615386
cwany,U,2.1923077,3.8461537,2.4230769,2.9615386,3.3846154
skrupulatny,U,3.7692308,1.8846154,1.6923077,1.8076923,1.4615384
